Date,BRL,EGP,TRY
2018-11-30,3.8510000705718994,17.87700080871582,5.170199871063232
2018-12-03,3.8652000427246094,17.851999282836914,5.190209865570068
2018-12-04,3.8408000469207764,17.888999938964844,5.250800132751465
2018-12-05,3.851099967956543,17.881000518798828,5.382629871368408
2018-12-06,3.8673999309539795,17.902999877929688,5.326700210571289
2018-12-07,3.8777999877929688,17.889999389648438,5.3379998207092285
2018-12-10,3.9058001041412354,17.855499267578125,5.322400093078613
2018-12-11,3.9166998863220215,17.88800048828125,5.3282999992370605
2018-12-12,3.902600049972534,17.8799991607666,5.360199928283691
2018-12-13,3.854099988937378,17.881000518798828,5.34689998626709
2018-12-14,3.890700101852417,17.888999938964844,5.341670036315918
2018-12-17,3.9154999256134033,17.934499740600586,5.367700099945068
2018-12-18,3.897599935531616,17.885000228881836,5.373000144958496
2018-12-19,3.910900115966797,17.886999130249023,5.336080074310303
2018-12-20,3.896199941635132,17.882999420166016,5.297699928283691
2018-12-21,3.838900089263916,17.87849998474121,5.264200210571289
2018-12-24,3.843400001525879,17.881000518798828,5.310989856719971
2018-12-25,3.902600049972534,17.871999740600586,5.289400100708008
2018-12-26,3.9028000831604004,17.861000061035156,5.284299850463867
2018-12-27,3.920599937438965,17.94499969482422,5.2741498947143555
2018-12-28,3.871500015258789,17.86050033569336,5.293379783630371
2018-12-31,3.8742001056671143,17.863000869750977,5.274280071258545
2019-01-01,3.880000114440918,17.850000381469727,5.269999980926514
2019-01-02,3.8798999786376953,17.88800048828125,5.288700103759766
2019-01-03,3.78629994392395,17.88800048828125,5.5152997970581055
2019-01-04,3.7551000118255615,17.878000259399414,5.4721999168396
2019-01-07,3.6612000465393066,17.86400032043457,5.327000141143799
2019-01-08,3.734100103378296,17.895999908447266,5.383800029754639
2019-01-09,3.712399959564209,17.902999877929688,5.482500076293945
2019-01-10,3.680000066757202,17.88249969482422,5.475599765777588
2019-01-11,3.707900047302246,17.89699935913086,5.42441987991333
2019-01-14,3.659600019454956,17.913999557495117,5.480800151824951
2019-01-15,3.697499990463257,17.88599967956543,5.460700035095215
2019-01-16,3.716399908065796,17.87649917602539,5.446599960327148
2019-01-17,3.734299898147583,17.898000717163086,5.335669994354248
2019-01-18,3.7488999366760254,17.858999252319336,5.352700233459473
2019-01-21,3.750200033187866,17.868999481201172,5.327400207519531
2019-01-22,3.7513999938964844,17.89299964904785,5.325799942016602
2019-01-23,3.812000036239624,17.881000518798828,5.3394999504089355
2019-01-24,3.7623000144958496,17.858999252319336,5.2881999015808105
2019-01-25,3.7697999477386475,17.85700035095215,5.268899917602539
2019-01-28,3.7695999145507812,17.863000869750977,5.268899917602539
2019-01-29,3.7595999240875244,17.62700080871582,5.32289981842041
2019-01-30,3.7184998989105225,17.58930015563965,5.3084001541137695
2019-01-31,3.6814000606536865,17.636499404907227,5.227409839630127
2019-02-01,3.6428000926971436,17.652000427246094,5.180200099945068
2019-02-04,3.6572999954223633,17.617000579833984,5.211939811706543
2019-02-05,3.6670000553131104,17.658000946044922,5.210840225219727
2019-02-06,3.668299913406372,17.575000762939453,5.196979999542236
2019-02-07,3.694700002670288,17.579999923706055,5.218989849090576
2019-02-08,3.714900016784668,17.572500228881836,5.271190166473389
2019-02-11,3.728600025177002,17.586999893188477,5.250800132751465
2019-02-12,3.755199909210205,17.56800079345703,5.272799968719482
2019-02-13,3.7079999446868896,17.58099937438965,5.251609802246094
2019-02-14,3.753200054168701,17.549999237060547,5.287499904632568
2019-02-15,3.7219998836517334,17.509000778198242,5.275899887084961
2019-02-18,3.6468000411987305,17.506500244140625,5.286600112915039
2019-02-19,3.7316999435424805,17.507999420166016,5.298999786376953
2019-02-20,3.7219998836517334,17.5049991607666,5.282529830932617
2019-02-21,3.7239999771118164,17.52899932861328,5.323050022125244
2019-02-22,3.7664999961853027,17.506500244140625,5.31879997253418
2019-02-25,3.746299982070923,17.513999938964844,5.319399833679199
2019-02-26,3.7504000663757324,17.514999389648438,5.302800178527832
2019-02-27,3.7471001148223877,17.488000869750977,5.303800106048584
2019-02-28,3.727299928665161,17.507999420166016,5.309370040893555
2019-03-01,3.747499942779541,17.476999282836914,5.341780185699463
2019-03-04,3.721400022506714,17.48200035095215,5.371600151062012
2019-03-05,3.7741000652313232,17.489999771118164,5.389009952545166
2019-03-06,3.774399995803833,17.43000030517578,5.386600017547607
2019-03-07,3.8368000984191895,17.437000274658203,5.431300163269043
2019-03-08,3.86929988861084,17.387500762939453,5.459799766540527
2019-03-11,3.8134000301361084,17.403499603271484,5.432240009307861
2019-03-12,3.8373000621795654,17.4064998626709,5.4355998039245605
2019-03-13,3.8115999698638916,17.375,5.456200122833252
2019-03-14,3.8132998943328857,17.388999938964844,5.46028995513916
2019-03-15,3.8405001163482666,17.37700080871582,5.470300197601318
2019-03-18,3.812999963760376,17.391000747680664,5.447279930114746
2019-03-19,3.7899999618530273,17.2810001373291,5.468100070953369
2019-03-20,3.7876999378204346,17.260000228881836,5.474999904632568
2019-03-21,3.774199962615967,17.246999740600586,5.4278998374938965
2019-03-22,3.7909998893737793,17.225000381469727,5.464280128479004
2019-03-25,3.9059998989105225,17.228500366210938,5.676819801330566
2019-03-26,3.853600025177002,17.270999908447266,5.5596699714660645
2019-03-27,3.875,17.276100158691406,5.3653998374938965
2019-03-28,3.9881999492645264,17.288000106811523,5.394700050354004
2019-03-29,3.897700071334839,17.298500061035156,5.571700096130371
2019-04-01,3.922499895095825,17.303499221801758,5.591710090637207
2019-04-02,3.8485000133514404,17.3075008392334,5.515399932861328
2019-04-03,3.852299928665161,17.291500091552734,5.615600109100342
2019-04-04,3.868299961090088,17.304000854492188,5.622700214385986
2019-04-05,3.8559000492095947,17.281999588012695,5.605400085449219
2019-04-08,3.874000072479248,17.297000885009766,5.6381001472473145
2019-04-09,3.8482000827789307,17.30699920654297,5.691400051116943
2019-04-10,3.8480000495910645,17.30150032043457,5.681950092315674
2019-04-11,3.8239998817443848,17.290000915527344,5.682700157165527
2019-04-12,3.855799913406372,17.283000946044922,5.732089996337891
2019-04-15,3.8803000450134277,17.273500442504883,5.78410005569458
2019-04-16,3.8703999519348145,17.323999404907227,5.804200172424316
2019-04-17,3.9038000106811523,17.280000686645508,5.787909984588623
2019-04-18,3.9367001056671143,17.22800064086914,5.758800029754639
2019-04-19,3.9267001152038574,17.18000030517578,5.819900035858154
2019-04-22,3.934499979019165,17.159500122070312,5.825399875640869
2019-04-23,3.9340999126434326,17.136999130249023,5.827199935913086
2019-04-24,3.918299913406372,17.13330078125,5.834000110626221
2019-04-25,3.9895999431610107,17.155000686645508,5.885499954223633
2019-04-26,3.952699899673462,17.151500701904297,5.958499908447266
2019-04-29,3.9291999340057373,17.135499954223633,5.944699764251709
2019-04-30,3.9442999362945557,17.146499633789062,5.94890022277832
2019-05-01,3.9168999195098877,17.142499923706055,5.965000152587891
2019-05-02,3.919300079345703,17.165000915527344,5.962100028991699
2019-05-03,3.966200113296509,17.15399932861328,5.964799880981445
2019-05-06,3.9365999698638916,17.17300033569336,5.981729984283447
2019-05-07,3.9681999683380127,17.118499755859375,6.085549831390381
2019-05-08,3.9686999320983887,17.121000289916992,6.1570000648498535
2019-05-09,3.926300048828125,17.124500274658203,6.160900115966797
2019-05-10,3.9453999996185303,17.094499588012695,6.1596999168396
2019-05-13,3.959700107574463,17.089500427246094,5.992499828338623
2019-05-14,3.990499973297119,17.05500030517578,6.095099925994873
2019-05-15,3.975100040435791,17.048999786376953,6.035900115966797
2019-05-16,3.9999001026153564,17.04800033569336,6.0142998695373535
2019-05-17,4.046199798583984,17.022499084472656,6.054800033569336
2019-05-20,4.097400188446045,17.00349998474121,6.060800075531006
2019-05-21,4.094900131225586,17.00200080871582,6.0254998207092285
2019-05-23,4.036799907684326,16.914499282836914,6.121200084686279
2019-05-24,4.038700103759766,16.833999633789062,6.117300033569336
2019-05-27,4.021200180053711,16.824499130249023,6.078100204467773
2019-05-28,4.042099952697754,16.80699920654297,6.065700054168701
2019-05-29,4.023600101470947,16.815000534057617,6.029620170593262
2019-05-30,3.973400115966797,16.78849983215332,6.016600131988525
2019-05-31,3.9800000190734863,16.7549991607666,5.912499904632568
2019-06-03,3.9242000579833984,16.72100067138672,5.864099979400635
2019-06-04,3.8840999603271484,16.731000900268555,5.83489990234375
2019-06-05,3.853600025177002,16.73900032043457,5.774720191955566
2019-06-06,3.8794000148773193,16.760000228881836,5.717870235443115
2019-06-07,3.8784000873565674,16.74799919128418,5.791399955749512
2019-06-10,3.876499891281128,16.746999740600586,5.841800212860107
2019-06-11,3.884500026702881,16.708599090576172,5.791299819946289
2019-06-12,3.85509991645813,16.738000869750977,5.804500102996826
2019-06-13,3.8659000396728516,16.694499969482422,5.81279993057251
2019-06-14,3.8482000827789307,16.729000091552734,5.875899791717529
2019-06-17,3.8945000171661377,16.72800064086914,5.915999889373779
2019-06-18,3.88700008392334,16.72599983215332,5.869900226593018
2019-06-19,3.859499931335449,16.73900032043457,5.826159954071045
2019-06-20,3.835400104522705,16.71299934387207,5.791269779205322
2019-06-21,3.8376998901367188,16.658000946044922,5.764200210571289
2019-06-24,3.820499897003174,16.641000747680664,5.764400005340576
2019-06-25,3.8255999088287354,16.66900062561035,5.799139976501465
